"ID","Description","GeneRatio","BgRatio","pvalue","qvalue","geneID","Count","bonferroni","Benjamini","enrichment_fold"
"420","MKI67+ progenitor cell","66/3404","108/11351",1.75934110896844e-11,4.48363939127692e-11,"983/3791/891/9055/29089/890/259266/83540/10403/991/9133/5175/22915/9212/1003/2022/474344/2321/22974/7153/2167/90417/332/9232/6241/947/7083/1063/51299/11065/1033/51203/843/8829/7450/5420/633/387103/58494/94/4288/54443/10203/7122/5787/10268/57493/3714/6886/54538/2149/221395/161198/8692/8322/28984/79812/2078/4846/9787/26147/128239/54345/7123/5270/3635",66,3.09644035178446e-09,1.62970544830761e-10,2.04
"423","Goblet progenitor cell","6/3404","18/11351",0.465207018109546,0.142568439926976,"10406/7922/11227/51606/80117/3171",6,1,0.518205285995444,1.11
"424","Enterocyte","15/3404","56/11351",0.745106050050168,0.222708760898686,"10232/26872/200958/290/6476/26/8856/10644/51085/9971/4796/5646/2938/10553/5357",15,1,0.809497930918701,0.89
"426","Retinoid acid signaling-responsive fetal germ cell","59/3404","216/11351",0.826334874565016,0.238166693170368,"4255/595/2879/81631/10059/3146/1786/29089/1382/3716/51176/3200/55872/972/637/5947/3202/1033/100/126823/5080/10468/100133941/100507436/840/567/3831/4054/8788/5950/60314/4192/27336/81704/6712/91319/1736/4357/1267/6495/10810/58528/4826/5916/8863/3151/2201/1716/8761/91624/23047/27127/4211/3930/5270/1471/25824/1032/6934",59,1,0.865684154306207,0.91
"429","Migration phase fetal germ cell","54/3404","156/11351",0.119387611732762,0.041291955937647,"1351/2950/5460/10630/1728/760/6480/79066/3956/6386/29108/8668/7388/51203/3939/3046/8519/9540/6303/9260/81892/55388/9547/4701/1278/5764/11096/10381/6119/4637/55505/9296/7295/6208/2109/3033/2171/3149/1622/2739/4916/9168/70/8673/5303/2556/306/9939/10410/952/9435/10398/11169/338339",54,1,0.150087283321187,1.15
"430","Gonadal mitotic phase fetal germ cell","114/3404","290/11351",0.000375380850362143,0.000201959287914136,"4436/581/4313/2956/2065/3815/3309/1111/894/5460/79923/10630/5328/5037/3178/811/8837/6051/80312/360/4170/1915/23729/7482/3611/4758/6241/2316/27134/54845/4193/967/928/117156/80223/122809/4017/963/7494/6520/6423/29923/4605/1058/29842/55920/5420/408/4155/9074/489/309/392/6157/55869/249/84790/5476/2202/9644/23710/203068/57506/9754/9618/91523/7070/10381/6210/4736/79727/3728/8463/10577/55005/80198/348/54/9961/23204/51060/10516/55808/5362/1741/2149/975/8501/57380/54751/6202/2877/254528/81620/55244/6154/2040/9349/5865/6135/6173/2118/56983/6191/9948/9236/8659/6146/4613/1636/9580/8773/1756/6188",114,0.0660670296637372,0.000734078107374858,1.31
"432","Leydig precursor cell","104/3404","217/11351",1.6037552911289e-08,2.09879782053854e-08,"4313/3479/1382/7431/6194/285/27303/6943/3178/7474/4869/6387/2022/6591/2159/4239/1915/5159/590/3487/3488/10395/4747/896/4017/5156/3075/30846/7078/8829/1277/6128/633/115290/6142/1281/6137/22801/10631/23213/1009/8788/1634/871/1291/1937/123/9037/7070/9516/1292/130497/4736/6857/4192/57447/1910/5348/1266/800/2013/23543/6138/64094/2006/730/22871/8406/79901/4659/94031/54751/4969/2719/6781/1545/2200/1290/10761/1306/203/2201/9349/8404/6233/1909/3977/4811/6125/57333/5727/3908/3624/7026/1287/5270/83716/7837/6229/23768/6146/9242/120/6160",104,2.82260931238687e-06,7.62867381726182e-08,1.6
"433","Gonadal endothelial cell","184/3404","450/11351",3.40173318833404e-07,3.36154085205942e-07,"7157/4790/595/7088/5915/3791/4851/11200/6935/1786/3815/7082/7431/2335/5829/5564/2625/113130/55143/6464/2022/699/140576/9732/801/6480/8874/7010/9021/29127/4215/590/637/2113/332/10535/3399/3487/351/3397/6624/6711/9043/5898/8914/4124/3202/3315/11065/7980/1848/2050/57162/4017/26959/8516/284/7078/8829/302/5338/7132/9540/408/3678/9260/100133941/7048/10642/2549/9314/2114/2/22846/1969/10085/2990/2289/84790/1316/8091/4739/6196/1997/54765/133/23328/23462/5983/9619/7070/60/10203/1292/4082/135228/3978/8407/56937/9448/3159/3728/8525/4086/6242/5366/4192/79652/4478/10644/11140/1910/1948/8828/57381/57556/997/4041/253714/25865/2280/5166/5362/22881/5142/2149/1601/8692/8322/54751/9590/92162/25937/55930/6525/56999/4208/1942/1163/1290/1906/9788/140738/5911/7456/4345/7518/11031/4811/4781/10217/5327/23396/22900/11177/7026/9236/3930/55062/23019/5547/7837/57620/8751/2995/5216/23768/6282/145864/3133/120/3915/5998/10106/5962/26020/56655/10276/2120/10758/9181/10451/7025/11057",184,5.98705041146791e-05,1.22184702274855e-06,1.36
"439","Lymphoid-primed multipotent progenitor cell","21/3404","75/11351",0.688099306817025,0.20694715994497,"961/6279/8869/8842/2113/947/5326/2885/1025/1809/23532/195828/79148/7226/7462/8728/3818/57140/1293/57509/9099",21,1,0.752207937886934,0.93
"441","CD141+CLEC9A+ dendritic cell","39/3404","98/11351",0.0238108222736197,0.00922356062809688,"5747/595/5050/4000/23705/3620/84868/966/1803/290/9260/87/2322/3119/5291/7056/57447/5464/7052/8724/604/55614/3398/123041/3115/6809/51676/5167/952/151888/958/2995/81793/93010/10863/2829/10276/8895/10451",39,1,0.0335256377612565,1.33
